id,video,emotion,Text,transcription
686,https://www.instagram.com/reel/DLwZD9OS3fI/?igsh=c2huZ2p3enBpaTFx,Trust,," Nah, trutin, nanti, bukan aku lagi ngelupas, berarti ini saatnya kita berhenti pake bahan aktif. Hanya pake mois aja, ya karena kulit kita tuh nggak bisa dipush terus, kalau nggak nanti rusak nanti kulitnya skin barrier rusak yang ada PR tambah banyak. Eh, setuf dulu aja. Mungkin aku pake Glamazine Conditioner. Teksturnya kayak gini, kita pake tebel aja dia sebagai sleeping mask. Masannya gede banget lagi nih. Jam 22.17 ya. Malam hari udah siap-siap tidur kita karena nggak boleh begadang nanti malah usemuk. Untuk ingredientsnya ini ada niasana mait ya, terus ada pantelol, lalu dia juga punya sentel asiatika dan ada liqueurisnya juga. Jadi dia selain bantuan untuk menelangkan kulit, ya bantuan untuk melembapkan kulit, dia juga bantuan untuk mencerahkan. Kita lihat besok pagi. Hai, ini sudah pagi. Lihat jam 6.01. Sebenarnya kondisi-nya kulit aku sudah kena air udu ya, jadi sudah kena air yang pada malam aku lesir. Dan kamu lihat kondisi glow-nya masih kelihatan, terus kering di sini udah nggak ada lagi nih. Cukup nggak ada yang kering-kering lagi. Berarti Glamazine cukup menghydrasi banget, bukan cukup lagi berarti menghydrasi banget ya. Karena kunci kulit glow-nya cuma 2. Satu, dia permukannya rata, yang kedua, dia terhidrasi dengan baik."
687,https://www.instagram.com/reel/DKWxq93yzSF/?igsh=MWNkOTB5aHlmczZ1Mg==,Proud,," Aku mau kasih challenge buat kalian, kalau kalian punya uang 100 ribu rupiah, kalian mau beli skincare apa aja Aku beluan ya, pakai yang pertama, facial wash Facial washnya kita ambil dari Jet Sofur aja, gannya 7.500 Lalu untuk Moist nya, kita pakai skinfood aja dari Viva Itu 9.738, mungkin harga sekitar Rp 10.000 lalu ya Lalu untuk Vitamin C nya, itu di harga Rp 20.000 dari produk Viva juga Untuk sunscreen nya, pakai Pulse yang SPF 35 Karena aku jarang keluar-keluar, cuma di dalam rumah doang, paling balik-balik klinik Itu harganya T3.1.400 Lalu untuk retinol malam-malam di barangin sama skinfoodnya Itu di harga Rp 20.900 dari produk Hanasui Kita jumlahkan Rp 99.538 Sekarang kelihatan kalian"
689,https://www.instagram.com/reel/DHXk1LGTQo2/?igsh=MTd2NmhrYWZiMGE2Yw==,Surprise,," Power of Derma Express Deh, maasya Allah, Tabarak Allah Kalian mau tau saya treatment apa tiap bulan? Check it out! Reglo Facial untuk menghilangkan sel kulit mati Radiant Spely, mencerahkan dan mengurangi flek hitam Diamkan sejenak untuk lanjut ke treatment selanjutnya Anastasi dulu biar nggak keras apa-apa Saya merasakan kembas di seluruh muka Hmm Nah lanjut, Denagloh untuk memudarkan bekas dirawat Dan terakhir Mesolipo untuk menghilangkan lemah Ini Before, dan ini After"
690,https://www.instagram.com/reel/DHkjTIYx70F/?igsh=MWY3am80ZGc2aXdsOQ==,Proud,, Emang ada di sini yang dirumah juga pake sunscreen atau lagi masak pake sunscreen Gak ngaruh Yang pertama di rumah itu gak pake sunscreen Itu gak masalah banget ya Apalagi kalau kalian tuh susah banget nyari sunscreen Yang cocok di muka kalian gak usah Tapi kalau kalian mau keliatan fresh aja Yang gak masalah lah ya pake sunscreen Tapi itu gak fungsi juga Seteh lagi kalian masak pake sunscreen buat apa Biar flagnya gak muncul Itu juga gak ngaruh Kalian harus pake maskar supaya nahan panasnya itu Kalau misalnya sunscreen doang tetep aja Wapanasnya kena muka kan Jadi tetep aja memicu flagnya muncul lagi Atau meleh semakin muncul lagi Jadi pake maskar ketika masak ya
691,https://www.instagram.com/reel/DNChSb7z2rm/?igsh=ZHU1a25uazdybm84,Trust,," Hai kamu yang lagi cari klinik kecantikan yang udah siap jalan, fasilitas lengkap dan punya branding mapan. Kanalin dulu sama klinik kecantikan yang satu ini, berada di lokasi strategis, Tebet Jakarta Selatan, pusat kota yang ramai dan gampang diakses. Kliniknya sudah beroperasi lengkap dengan ruang perawatan, alat estetik, toilet dan musola, interior modern, bersih dan siap pakai tanpa renafasi besar. Ini bukan cuman tempat perawatan, tapi pulang bisnis kecantikan yang tinggal kamu lanjutkan saja. Cecok banget buat kamu yang mau masuk ke industri estetika tanpa harus mulai dari nol, tinggal kamu kembangkan saja. Jangan sampai tempat si ideal ini diambil orang lain. Kalau kamu tertarik takeover klinik ini, langsung DM aku sekarang juga ya. Ingat kesempatan gak datang dua kali."
692,https://www.instagram.com/reel/DJofVAHTuMI/?igsh=Y2hvdHd0cHluMXFs,Trust,," ikutin aku yuk, coba in treatment di klinik kecantikan hal pertama di Indonesia Madina Skin Clinic Cabang Bander Lampung kebetulan banget nih lagi ada promo menarik tanpa bikin kantong bolong karena harganya terjangkau lihat deh, suasananya nyaman, alat-alat yang digunakan canggih serta perawat dan dokternya yang sangat ramah untuk konsultasi dengan doktor, free ya, jadi gak ada biaya lagi aku pilih treatment Hydro Luxury Facial dan Free VDT manfaat utamanya untuk menghilangkan sel kulit mati, racun, dan kotoran di wajah serta peningkatan hidrasi dan kecerahan kulit selain itu bisa menyamarkan flek hitam, mengencangkan, meremajakan kulit, serta mengurangi garis halus dan kerutan yang ada di wajah buruan, coba in treatment Madina Clinic di cabang terdekat kalian apalagi promo-nya super hemat, jangan ketinggalan ya"
695,https://www.instagram.com/reel/DLj6O_fSaTB/?igsh=MWw2ZjBmNHozbnU2MQ==,Surprise,," Kemarin tuh ada yang bilang ternyata orang Indonesia itu bagi mereka tuh cantik banget Karena kemarin kan keharasan foto kan, foto lah sama Karo Terus aku kayak menunggu dia foto, aku sambil duduk bengong gitu Terus tiba-tiba ada 3 orang cewe cewe itu kayak nyamperin aku Terus kayak aku bingung kan apa ini, aku sambil duduk terus ngeliat mereka berdiri gini Apa ini kok tiba-tiba nyamperin aku, terus mereka cuman bilang Hey you're so pretty like a doll, kaya gitu, saltinglah aku Soal itu di depan tofok Yang Pak Mega juga duduk tapi ngadep ke sana, terus Pak Mega bingung Kenapa-kenapa gitu loh Terus Karo juga, kenapa? Yang diperada Yang diperada, aku gak tau yang diperada Yang cewe lah tau tiba-tiba ada nasi bingung Kayaknya orang-orang kok ini kaya kamu diperadir Oh iya, nah kalau itu kan keharasta jadi Gak tau sih, aku sebenernya gak tau itu keharasta apa Aku pokok intinya kemarin itu pas di Gelato Itu ada dua kejadian yang pertama, tiba-tiba ada orang kaya mau raktir gitu Kayaknya sebelumnya keharasta deh gitu Terus habis itu kaya mereka, intinya mungkin terkesimah ya dengan kecantikan Indonesia ini WD Terus habis itu kaya mau raktir Gelato gitu Terus habis itu udah kan kita di Antrian Terus tiba-tiba ada cowok gitu Tiba-tiba dia berhenti di depan ku kak Berhenti di depan ku terus habis itu bilang Hey you are so pretty kaya gitu Kan kaya, makasih makasih gitu kan Recipan Ternyata orang Indonesia kecantikan disini tuh kita laku guys"
698,https://www.instagram.com/reel/DNOC_DOy_BT/?igsh=MWxxOXd5NTlyb3pjMg==,Surprise,," after break up, lewkada kamu galau mending kesalahan aku ke ebnbef aja karena lega da event break up with bad beauty make up per ex ebnbef apa aja sih yang bisa kamu ikutin? yang pertama kamu bisa ikutan dumb your ex buang tuh bekas-bekas skincare dan makeup kamu disini dan dapetin privis yang menarik yang kedua find myself and move on dengan pembelian produk makeover 30000 kamu bisa makeup session dan color finder biar gak salah lagi pilih sedge yang ketiga whether than your ex challenge apa pengalaman eventnya, mention ebnbef dan pakai hashtag yang terakhir thank you next, kamu bisa ikutan spinwheel gratis dan dapetin produk cara ikutannya gampang banget, tinggal klik link di bio yang ada di instagram di ebnbef daripada menggalau, kamu menfaatkan hal yang mau jadi lebih berwarna, bye"
703,https://www.instagram.com/reel/C-359jxSftg/?igsh=MTF1cGZqaWY5OGFwdg==,Trust,," Pertama kali treatment dan hasilnya auto-gloving dan kincelong Kali ini aku percaya kan treatment pertama aku di almera skincare kurbal ingga Disini pelayanannya ramah banget dan juga sudah freeze neck dan minum lo Sebelum treatment aku diarahkan dulu untuk konsultasi dengan Dr. Fanny yang cantik dan ramah Dan diserankan untuk treatment skin glow booster plus extra detox Step pertama, cleansing dan scrub fungsinya membersihkan buka dari sisa make up dan juga mengangkat selakulit mati Lanjut dimasa, sujur ini tuh relax banget loh Step selanjutnya ada detox wajah ini untuk mengangkat sisa kotoran dan make up yang mengandap di kulit aku Kemudian lanjut diuap ini fungsinya untuk membuka pori-pori Nah ini dia part yang paling aku tunggu-tunggu yaitu extracti untuk membersihkan dan mengangkat komedok Setelah di extracti lanjut di hf ini untuk membunuh bakteri dan menutup pori-pori Sebelum skin booster ini di anestesi dulu supaya nggak sakit Part terakhir skin booster DNA salmon dan ga lupa ditutup dengan masker untuk mencerahkan kulit wajah Ini dihasilnya wajahku glowing dan bersih banget Di kunjungan pertama kamu udah langsung dapetin free member ya Dan untuk kamu yang transaksih data 150 ribu kamu bisa dapet satu stample poin kan Humpung lagi banyak promo berdoa dateng dan ajakin bestia"
713,https://www.instagram.com/reel/DMpkdG3J0bS/?utm_source=ig_web_copy_link,Trust,," Lu DM cewek, ige lu gak ada portonya, lu gak bakal di-respond main. Beliau ini sosok di balik ke suksesan gemonya Prabowo Gibrana. Gak juga sih, banyak yang lain. Tips bagi seorang yang mau membangun personal branding nih. Best practice yang apa dulu yang harus mereka lakukan? Masyarakat harus tahu bahwa ketika barang kita di export ke Amerika, dapet taris 19%, itu yang bayar bukan rakyat kita buka. Betul, betul. Yang bayar itu di sasa. Sano, ya. Sementara itu kalau Amerika ke Indonesia, itu less than 1%. Dari profilannya mereka. Tapi itu less than 1 ya. Kalau buat ke Indonesia, mereka kalau kehilangan Indonesia ya udah gak apa-apa. Masalah kita. Jadi orang di sana pikir loh, ini kontramp kayak begini. Bahaya, kalau warnanya yang dikenali. Pendia kita, crypto wave, itu langsung muji, Pak Prabowo bilang. Ini, di only president yang memperhatikan industri ini. Dengan adanya PP kemaren, mereka semua itu happy loh di industri crypto ini. Pasti download aplikasinya. Masukin dulu aja 10 juta kesimpul. Itu paling gampang. Kalau udah cuan, baru ketajian nanti. Sekarang ada prediksi harga gak dari orang? Kalau gitu kita gak pernah di saya menanya sama..."
714,https://www.instagram.com/reel/DMHdgmJydQG/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,," pada tahun 2019-2020 ini yang waktu QE interest rate di 0% itu JXWnya dam turun nah sekarang ini karena banyak rumor mau rate cut juga udah ya udah dam duluan ya mereka sekarang udah mulai dam duluan isinya udah price in lah jadi everyone knows isilanya ya ngga, everyone in the market sekarang knows aranya kita gonna be 1% bener either you like it or not sooner or later it's gonna hit em pasti akan terjadi 1% makanya udah price in"
715,https://www.instagram.com/reel/DLwrr-xSQTm/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,," Di era digital ini, kepercayaan dan keamanan menjadi hal yang paling mendesar. Ketika data menjadi landasan berbagai keputusan dalam kehidupan sehari-hari, mulai dari layanan publik hingga aktivitas ekonomi. Maka kita memerlukan sistem yang mampu menjamin keamanan dan keaslihan informasi. Inilah yang mendorong dunia mulai berali pada satu bentuk teknologi pencatatan baru yang lebih transparan, lebih efisien, dan lebih tahan terhadap manipulasi. Teknologi itu dikenal sebagai blockchain. Blockchain itu ibarat buku kas bersama. Setiap kali ada transaksi atau aktivitas, catatannya langsung masuk ke dalam buku itu. Tapi bedanya, buku ini tidak bisa dihabus, tidak bisa diubah, dan bisa dilihat oleh semua yang ikut mencatat. Tidak ada satu orang pun yang bisa sembunyi-sembunyi, memanipulasi data, semua transparan, semua tercatat, semua ikut menjaga. Inilah yang disebut Teknologi Pencatatan Yang Aman, Transparan, Efisien, dan Terdesentralisasi."
716,https://www.instagram.com/reel/DLH8CjbJ_we/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,," jadi duit betting di Viva World Cup itu cuma yo guys balik lagi hari ini kita mau bahas tema yang paling banyak di request or reviewer di drift ya itu apakah biasa dunia mempengaruhi liquiditas crypto saya pernah bilang di beberapa kali podcast ya my trading size is so big jadi kalau saya mengambil sebuah keputusan itu nggak boleh base on feeling tapi base on data jadi duit betting di Viva World Cup itu cuma 3,5% nya market card crypto jadi kalau dibilang apa tangan efek it doesn't matter it is so small it cannot move the market"
717,https://www.instagram.com/reel/DKVtuX8Stpq/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,," trading itu loh gampang, tinggal beli waktu di bawah terus kalo naik ya tinggal dijual, kamu kok bisa rungkat"
718,https://www.instagram.com/reel/DM5E9Dox3na/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Fear,," kalau di runut dari bawah sampai atas mengendai trading apa segala macemnya gitu ya urutannya dari bawah ke atas yang bawah itu paling rendah lah dari itu forest luar paling bawah paling bawah atasnya? atasnya bitcoin crypto, ya bitcoin-bitcoin, jadi crypto lah bitcoin crypto terlalu luas ya ya bitcoin atasnya lagi? atas lagi mas atasnya lagi? mas dan US dollar ya ah oke atasnya lagi gue saham saham itu multi player kalau mengaman kan itu mas sama US dollar oh ya memang ada dua dua game ya yes pengamanan sama yes karena cara cari uang sama cara defensif dan beda spending and saving ya lu tinggal pilih lah spendingnya lu kayak gimana savingnya lu kayak gimana yes nah tapi kalau belum kayak harus agresif jadi kebanyakan orang tuh masih miskin terus dia takut agresif justru sama nih kayak kita main bola kalau kita masih kekurangan angka kita kan harus agresif nyarangnya gitu loh begitu udah gold 1,2 kita mainnya defensif keuangan juga sama kalau lu masih miskin lu harus agresif itu harus kerja terus jangan tidur lu ya kalau lu belum sukses jangan tidur kerja terus tidur nanti tunggu mati ya"
719,https://www.instagram.com/reel/DLH7YTlhqpJ/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,," saya ingin gari sebawhahi salah satu proyek infrastruktur yang sangat strategis, sangat vital bagi kita, merupakan suatu mega proyek, tapi harus kita laksanakan adalah Giant Sea Wall, Tanggul Laut Pante Utara Jawa. Proyek ini berada dalam perencanaan Bapenas sejak tahun 95. Bayangkan 30 tahun lalu. Kalau tidak salah ya, tiga puton yang lalu. Tapi kita tidak berkecil hati. Sekarang tidak ada lagi penundaan. Sudah tidak perlu lagi banyak bicara. Kita akan kerjakan itu. Segera sudah sudah sekalian. Proyek ini menyangkut jarak yang tidak pendek kalau tidak salah sekitar 500 km dari Banten sampai ke Jawa Timur ke Gresik, 500 km dan perkiraan biaya yang dibutuhkan 80 miliar dolar. Waktu perkiraan untuk diteluk Jakarta saja kemungkinan 8 sampai 10 tahun. Kalau sampai ke Jawa Timur mungkin membutuhkan waktu 20 tahun."
720,https://www.instagram.com/reel/DILI4hbxFvy/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Fear,," Orang selalu bicara kalau pasar saham jatuh Kalau pasar saham naik, orang diam Iya kan? Waktu sempat berapa hari ngelalung kan? Turun Wah, wah, wah, wah, wahீkonomi Indonesia kacau, gelap, rabo, gagal, blab, blab, blab Begitu berapa hari naik lagi diam, gak ada yang komentar Sekarang pasar saham di Amerika, glo Merah Turun, jauh sekali Tapi, pandangan nya terang, kalau gak, ini iya, tapi pada saatnya akan naik lagi Karena dia melakukan hal-hal yang dia anggap memperkuat ekonomi Amerika Ini jawapan saya soal pasar modal Jadi makanya saya itu, saya itu gak terlalu, saya gak terlalu takut sama pasar modal Iya? Karena Indonesia punya kekuatan, itu yang kita sadar ya Kita jangan, kita jangan punya rasaran dah diri Kita kayaknya di program bangsa kita, elite kita juga Bapak kita ini lemah, kita kalah, kita ini dijaja, kita ini, ini hebat, hebat, hebat"
721,https://www.instagram.com/reel/DHdhJZfhnbw/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Fear,," Harga saham boleh naik turun, pangan aman, negara aman. Sudah lah. Saya lihat yang stres. Harga saham turun hanya beberapa orang di antara kadanya. Marwar. Siapa lagi itu? Terangkono. Mana terangkono? Terangkono. Oh duduk sebelahnya. Ini nih. Mana lagi ya? Kalau budiman, tidak. Budiman tenang aja karena nggak punya saham dia."
722,https://www.instagram.com/reel/DHXzccxR3hL/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Fear,," turun akibat di laporan keuangannya ataupun informasi yang sudah keluar kan ini ada satu grup lah yang turun ke dalam dan tentu kita melihat juga karena regulasi halp yang 5% itu kan kemarin diperlakukan saat COVID tentu ini perlu ada review juga mengenai regulasi tersebut tapi akan dilaporkan apa? jadi menilai apa? ya tentu perkembangan perekonomian akan dilaporkan ke apa? tapi sejauh ini mengalatkan kesimpulasi kalau dari segi kundang mental kan buat kalau pendorunan ini kan di perbagai negara saham naik turun ya saat sam-sam negara lain minggu-minggu lalu turun dalam nah sekarang mungkin kemarin kita perlu terlalu kena, nah baru keberibas 1,2"
723,https://www.instagram.com/reel/DHNEbgDB6_C/?utm_source=ig_web_copy_link,Fear,," Saya tidak akan mundur menghadapi koroktor. Mereka harus mengerti saya ini siap mati untuk bangsa dan rakyat ini. Maaf yaa manapun saya tidak takut. Sudah sedarah koroktor-koroktor itulah yang buat guru-guru susah, doktor-doktor susah, terawat-perawat susah, petani susah. Karena itu terima kasih dukungan seorang udara. Kita bersama akan menghadapi maling-maling itu. Dan kita akan mengusir mereka dari bumi Indonesia kalau perlu. Saya nanti juga akan sisikan dana. Saya akan bikin penjara yang sangat, pokoknya sangat kokok. Di suatu tempat yang terpencil mereka tidak bisa keluar malam hari. Kita akan cari pulau kalau mereka mau keluar biar ketemu sama Hiu."
724,https://www.instagram.com/reel/DG7zJbchwR7/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,," Nah, Munijin kami dari subdit kami, subdit 5 di TPDXus Barisimpuri itu saat ini sedang memantau saham-saham. Sehingga saat ini apakah saham ini sedang dalam kondisi baik-baik saja. Atau perlu mekanismu apa. Sehingga nantinya Bapak Presiden R.E. ini bisa melakukan upaya apa. Apakah investornya kabur, apa kita harus jemput. Ayo baik-baik di Indonesia. Jadi, Pijin kami berharap kepada industri investasi dari perasuran Zian tetap dijaga sehingga ini menopang dari satu sisi ekonomi dan memberikan kepastian kepada nasabah."
725,https://www.instagram.com/reel/DM7kjRsvVzB/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,, ya kita akat jadi brand honor sebenernya kalau lo ngomong orang pinter banget juga engga tapi yang bener-bener bisa ngadepin masalah gak gampang stress terus dikasih inputan tuh didengerin customer begitu ada komplain apa segala macem responnya tuh bagus apakah ada benang merahnya dari segi background? misalnya ini oh ini rata-rata sekolahnya top schools atau gak oh ini rata-rata IPKnya tinggi tahan terhadap tekanan itu benang merahnya gak gampang stress skill set yang kita butuhin adalah menemukan solusi dari masalah setiap hari kan ada masalah semua bisnis kan pasti ada masalah nah dia bisa nyari solusinya bukan stress ada kan orang yang terima masalah wah gue stress gak sanggup wah gue stress gak sanggup nah itu udah pasti gak mungkin bisa jadi bukan orang pinter tuh tapi orang yang tahan terhadap masalah
726,https://www.instagram.com/reel/DMu9frCvTSx/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Fear,," Orang nakal, cunrum, takut sama yang di depan ini. Diasanya kalau misalnya di Firan ini masalah selesai. Bagi saya sih ya. Saya dan tim saya, tim-tim Rouron ini, relaon-relaon ini, banyak ini persulit, titiknya desa, penyakiterempetijnya saja, menguruskan Tipe aja di persulit. Minta duit maksudnya. Oh sering dipalak, dipalak dipalak sama desanya, bagi itu kepala desanya langsung, bagi itu pengurus desanya langsung. Sampai sekarang? Sampai sekarang, kami itu bukan. Ada yang terzulimi, kita kontenin, cari masalahnya, Firalin, masalah selesai. Nggak kooperatif Firalin. Beberapa kali kita lapor kecahamannya, ini anak gua lu malak-malak kayak gini, gimana ya? Kalau nggak lu beris, bisa lu berisin nggak? Kalau nggak gue Firalin, ini gaya-gaya anak muda lah ya. Beeres, pak. Datang orangnya, pagi datang, salah satu sore selesai, camati beres. Jadi tiba-tiba, AKP nya langsung mancah. Bagi saya sih ya. Simit dibuat-dibuat mancah. Karena orang nakal, cunrum, takut sama yang di depan ini. Yang nakal-nakal baik itu mengurus dia, sasaran itu jahat, cunrum, takut sama ini. Jadi ya, kalau kita memang partian yang muda, gunakan lah anak muda, belajar menjadi aktivis, belajar membantu masyarakat dengan keberanian dari hati. Dan ini, semua orang muda kan punya ini."
727,https://www.instagram.com/reel/DMj2HkQKSl_/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,, kira-kira apakah tommy itu ada sebuah regret ya? tau gitu gua dulu ngajari menteri ngapain gua jadi menteri gitu beliau adalah ngusaha beliau adalah lulusan Harvard saya tuh selalu ngerasa harusnya orang-orang yang pinter orang-orang yang memiliki track record itu harus masuk ke pemerintahan supaya bisa berkontribusi gitu memperbaiki sistemnya tommy itu tidak ada regret tidak ada regret dari mulai awal lingkungannya tau jadi ini salah satu yang paling konservatif tidak mau ambil sesuatu yang berisiko yang tidak perlu semuanya adalah kalkulasi risiko maka terbangun reputasi sebagai orang yang berintegritas orang yang bersih orang yang menyampaikan apa adanya kalau dia tidak konservatif dia udah banget kali salah satu paling ngeraksaksa hari ini di antara private equity fund ketika dia dilundang untuk menjadi menteri perdagangan speech writer untuk pak presiden lalu akhirnya beliau di BKPM menurut itu semua dikerjakan sebuah bagian republic service bukan karena punya partai karena kompetensi nggak ada tuh sambungin sama perusahaannya jadi kalau ditanya buat in it for me dia nggak ada in it for me dia lepas tuh baju korporasinya dia menjadi birokrasi kemudian ketika ini terjadi semua yang muncul itu pernyataan justru jangan berhenti mencinta Indonesia itu ketadiah jangan lelah mencinta Indonesia cintailah Indonesia tanpa sarat
728,https://www.instagram.com/reel/DKiuAisBYNW/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,," Apakah memang seperti banyak orang membuat youtuber untuk konten untuk cari cuan? Mungkin bisa dibilang saya salah satu orang yang paling sering ngerifanin orang, ngerifanin perusahaan. Misalnya ada salah satu bank yang terbesar, dia sempet pengen endorse, selalu dikasih SOE, Scope of Work itu. Scope of Work adalah dia pengen bilang dia itu perusahaan yang aman, udah ada perlindungan dari instansi ini, ini. Saya bilang saya nggak bisa. Saya bilang perusahaan yang terbesar pun yang mau warna biru, mau warna kuning, itu bisa bangkrut semua. Kita lihat dari Credit Suisse, kita lihat dari mana pun gitu. Gak ada perusahaan ini yang aman gitu. Ini kalau misalnya untuk finance influencer ya, kita harus mendapatkan income utama itu dari bisnis kita. Baru kita boleh menjadi... Bukan dari bisnis Youtube ini, bukan dari bisnis podcast. Nah gimana kalau misalnya saya itu hidup dan mati dari konten? Saya ini akan tergantung dari konten ini, dari endorsean ini untuk barely strict. Saya akhirnya pasti harus kompromis dari segi integritas. Kita boleh dapting cuan tapi ada batasnya. Kita nggak boleh lakukan apa pun untuk mengambil semuanya."
729,https://www.instagram.com/reel/DKgoBraqcOf/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Fear,," Gak berin nih, kemaren udah gua kenalin cewek cakup, kelanjutannya bagaimana kan? Pilih pasangan tuh lebih susah daripada pilih saham, kalo lu salah beli saham, lu turun lu kat los Kalo lu salah pilih pasangan bro, lu nyangkut semua hidup, hindari nyangkut semua hidup ya Gak liquid, gak bisa dijual lho temen-temen ya, aku seketi pugorengan kan jadi harus pilihnya hati-hati Kenapa pen bro? Nah, kenapa pen? Terima nasib bro, nyangkut semua hidup"
730,https://www.instagram.com/reel/DKL7wuPpSeU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Joy,," jadi menurut gue asing ini juga agak sedikit tukang nevir sama tukang pom-pom menurut gue kalau dia lagi jelek gitu dia bilang ini jelek semua keres dia kan dia bisa beli lagi terus dia bilang bagus dia belum bakal ya gue pernah melakukan studinya gue ngedata yang dari semuanya lah JP Morgan, Barkniss, Bank of America, Wells Fargo segala macam ya mereka bilang akan jadi resesi atau apa itu gak kejadian, 80% itu salah iya, jadi dia butuh nevir buat dapet baran lalu dia butuh kasih euphoria buat naik dia jadi benefit nah itu baru influencer sejati bro"
731,https://www.instagram.com/reel/DKCpjyHIHtt/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,," Kenapa aksi premanisme ini masih bisa terjadi sampai tahun 2025? Iya kalau diterusuri sebabnya, tentu banyak, antara lain karena memang ada yang memeliharah. Maksudnya pelihara itu apa pake? Untungnya apa buat orang yang mempelihara, ormasi itu untungnya apa? Sumber dana bisa. Kelompok preman yang terorganisir itu kan suka melindungi pembalakan, pembalakan hutan dan sebagainya. Tanah-tanah kosong, diambil oleh preman. Nanti yang melindungi ini dapat. Atau yang membuatkan proses-proses itu dapat. Berarti itu ada sektor sampai atas? Bisa jadi. Bisa jadi sektor, bisa jadi, dijadikan bodi. Misalnya sebuah organisasi yang tijajulas punya gedung, sukihan banyak, menyitatan sukihan banyak, punya motor sukihan banyak. Dari mana? Mesti bekerja secara gelap karena itu tidak ada pajaknya, tidak ada laporannya. Harus dangan gelap sehingga kemarin disita oleh KPK. Ini yang harus diselesaikan, menurut saya. Tidak karena kepentingan politik kesehat atau karena orang apas gitu. Kita wapas preman, udah nggak punya lagi cantolan, sidilah politik habis, patternnya sudah tidak mengakutkan politik, diambil kan. Itu namanya orang apas gitu. Sementara yang merasa punya cantolan, oh saya, temennya pejabat ini. Saya bisa menentukan pejabat ini dan seterusnya gitu. Itu yang sekarang menjadi masalah kita."
732,https://www.instagram.com/reel/DJQT-oLtCCx/?utm_source=ig_web_copy_link,Joy,," saya udah memberikan yang terbaik, udah go above and beyond tapi gajinya ngerinaikin, apa advices ibu? ketika kamu bekerja, jangan pernah berpikir memberikan yang terbaik untuk bosmu tapi selalu berpikir memberikan yang terbaik untuk dirimu sendiri ketika bosmu nih gak lihat apa yang sudah kamu kasih yang terbaik kamu tuh gak kalah, yang kalah itu dia karena apa? ketika kamu keluar dari sana, kamu keluar dengan kepala tegap dan kamu bisa membawa value itu ke tempat lain dan ke tempat lain bisa melihat value itu saya selama di kumpastifin gak pernah minta kenaikan gajinya hati saya gak pernah menurunkan kualitas sendiri saya tapi gajinya saya naik dengan sendirinya ketika kantor melihat kualitas saya, saya naik"
733,https://www.instagram.com/reel/DM0Gs6kSc8_/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,," menjelaskan bahwa teori-teori konspirasi itu menjadi laku di masyarakat, menjadi akrab di masyarakat, itu bukan karena... bukan karena teori itu terpercaya. Tapi karena orang yang menyimaknya memang membutuhkan itu untuk menanangkan jiwanya. Atau yang menjelaskan memang juga bercerita. Bukan, bukan maksudnya gini. Teori konspirasi itu, ya kalau itu tentu saja ya. Jadi teori konspirasi itu, penjelasannya itu memang sangat luar biasa, sangat bagus sehingga menarik perhatian banyak orang gitu. Ya memang, cuman maksudnya gini, teori konspirasi bisa diterima oleh banyak orang, karena orang-orang yang dikalahkan itu butuh, butuh morfin. Atau apa namanya? Butuh pemenaran dalam pikirannya gitu ya. Yang menenangkan kekalahannya gitu. Jadi sering diungkapkan misalkan, waduh kenapa kamu muslimin sekarang kalah, oh ini konspirasi Yahudi. Wah kenapa sih Indonesia yang gak maju-maju? Ya karena negara-negara barat berusaha untuk menghancurkan ekonomi Indonesia dalam sebagainya. Nah jadi teori-teori itu akan membuat kita tuh tenang gitu. Jadi kita tuh tidak lagi resah. Ternyata selama ini kita dibohongin oleh para ilmuwan, bahwa bumi itu sebenarnya datar dan sebagainya. Ini kan bagi kelompok-kelompok yang tidak diterima secara akademik."
