id,video,emotion,transcription
652,https://www.instagram.com/reel/C40TPV7SXUx/?igsh=MWM5MmFic3NzdmR3OA==,Trust," Hai, ada em live lagi tapi kali ini nggak meriksa ikan koi Kali ini pasien aku jenisnya African Chiclet atau Ngujair Hyas yang asalnya dari Afrika Pada ikan ini terlihat ternyata tonjolan pada bagian sebelah kanan Tonjolannya lumayan besar untuk ukuran ikan kecil seperti ini Dapat teraba ada cairan di dalamnya Akhirnya ikan aku biuh, selalu cairannya aku keluarkan menggunakan jarum suntik Cairan yang aku keluarkan total ada 2 mili Setelah semua cairan yang berhasil aku ambil, ternyata masih teraba adanya tonjolan Aku jadi curiga adanya tumor dan harus opasi Untuk sementara ikan aku support dengan beberapa obat-obatan Rancananya minggu depan aku harus kontrol kembali Next pasien aku kali ini ikan predator Banyak banget nih yang banyak di DM atau di komen Aku pernah nggak sih meriksa ikan predator Beberapa kali aku memang meriksa ikan predator walaupun tidak sebanyak ikan koi Ikan ini namanya Alligator Gar Dia terkena sinking disease, selalu tenggelam dan tidak bisa naik ke permukaan Setelah aku cek menyebab sinking disease-nya dikarenakan Traumatical Injury Ditandai dengan posture tubuhnya yang bengkok indikasi dari patah tulang Sayangnya ikan ini sudah nggak bisa diapapai lagi Jadi aku sarankan owner untuk pelihara ikan sampai akhir hidupnya Next pasien aku ada ikan Muskobki Yang ini lumayan menyeramkan karena terjadi kematian mussel Kematian mussel diawali dengan masuknya ikan baru Setelah aku cek di mikroskop ternyata protozoenya banyak banget Yang bulat-bulat kehitaman ini namanya Ihtiopchidius multivilis Atau biasa disebut dengan white spot disease Ditandai dengan adanya bintik-bintik putih pada permukaan tubuh ikan Di sini aku sekalian mau jawab kalau aku sama sekali tidak pernah pilih-pilih pasien ya Ikan mahal maupun murah akan aku perlakukan dengan sama Justru aku sangat appreciate dengan fish owner yang ikannya tidak terlalu mahal Tapi mau memperjuangkan kesehatan ikannya Semoga para fish owner semakin aware dengan kesehatan ikan mereka ya"
653,https://www.instagram.com/reel/DGSl5zUyuZk/?hl=id,Surprise," Menjemur bayi yang kayak dulu, yang tanpa baju, telanjang, bulat, dan lain-lain itu meningkatkan risiko kanker kulit. Oke. Betul sekali. Menjemur bayi tanpa pakaian memang bisa meningkatkan risiko penyakit seperti pilek hingga kanker kulit. Akibat banyaknya mitos yang beredar, Ikatan Dokter Indonesia membagikan cara menjemur bayi yang tepat seperti berikut. Satu, menjemur dalam waktu yang singkat. IDE menyarankan untuk menjemur bayi di bawah sinar matahari selama 10 hingga 15 menit aja. Waktu menjemur yang terbaik di bawah jam 10 pagi dan di atas jam 4 sore karena radiasi sinar yul tendrung rendah. Dua, tidak perlu lepas pakaian menurut anjuran IDE AI saat dijemur. Bayi bolah pakai baju dan topi ya, walaupun menggunakan pakaian. Sinar matahari tetap masuk dan mendapat vitamin D. Tiga, gunakan kacamata. Sebaik hindari menjemur bayi langsung di bawah sinar matahari karena bisa mempengaruhi retina. Matah si kecil lho. Dimana? Sekarang Mams Jeti. Tau kan caranya yang benar?"
654,https://www.instagram.com/reel/DM7dDfpvHrv/?hl=id,Surprise," Kepala gatal terus? Kirain ke tombek? Eh pas di sisir ternyata ada kutu. Kutu di rambut emang suka bikin gak sadar nih, karena ukurannya yang kecil sekitar 3mm. Eits, tapi jangan salah, kutu bisa menempel di rambut dekat kulit kepala dan menghisap darah kamu setiap hari lho. Apalagi kutu itu sifatnya menular. Jadi hati-hati banget nih, buat kamu yang sering minjemin sisir atau barang pribadi lainnya di satu tempat ya, biasanya telur kutu akan menetas setelah 6 hingga 9 hari, dan akan bertahan hidup selama 3-4 minggu. Nah makanya, biar gak cepat menyebar kutunya, kamu segera bahas mi ya, dengan cara pakai shampoo khusus kutu terus, rutin sisi rambut pakai serit, tapi kamu harus sabar, karena gak bisa hilang dalam semalaman. Kalau sobat sehat ada yang pernah kutuan juga, yuk share cara kamu ngilanginnya ya."
655,https://www.instagram.com/reel/DNAmm1PRU8K/?hl=id,Fear," Katanya ibu hamil gak boleh olahraga. Eh, jangan langsung percaya ya! Justru olahraga itu punya banyak manfaat untuk mama dan janin. Bukan dilarang, tapi malah dianjurkan asalkan pilih jenis olahraga yang aman dan nyaman ya. Yang paling simpel, moms bisa jalan santai atau jogging. Enaknya sih, pagi atau sore hari biar gak kepanasan. Zumba, yoga, atau pilates bareng sesama ibu hamil juga bisa lho. Apalagi bonusnya bisa ketemu support sistem baru. Mual dan kaki bengkak? Coba berenang deh, moms. Tapi tetap hati-hati ya, terutama di area licin. Menjelang lahiran, biasanya dokter sarankan latihan jongkok. Tapi jangan gerakan mendadak ya, pelan-pelan aja. Nah, kalau moms paling suka olahraga yang mana nih selama hamil? Share di kolom komentar ya. Yuk, follow dan save video ini buat info ke hamilan lainnya."
656,https://www.instagram.com/reel/DMsAQacz6Q5/?hl=id,Sadness," Perut bulat pasti hamil anak perempuan. Mitos atau fakta? Kamu tim percaya atau tim ahmaa? Katanya bentuk perut ibu hamil bisa nebak jenis kelamin bayi. Padahal itu cuma mitos loh. Bentuk perut itu gak ada hubungannya dengan jenis kelamin ya. Karena bentuk perut dipengaruhi otot perut, posisi dan ukuran janin. Tapi bisa gak sih nebak jenis kelamin tanpa USG? Jawabannya ternyata bisa aja. Penelitian dalam jurnal Brand, Behavior and Immunity menemukan ibu hamil anak perempuan lebih sering alami morning sickness nih. Nafsu makan juga bisa jadi pertanda loh, ibu hamil anak laki-laki biasanya makan 10% lebih banyak kalori. Nah, kalau kamu ngalamin yang mana nih? Cerita di komen ya. Yuk, follow dan save video ini untuk dapetin tips kehamilan lainnya."
657,https://www.instagram.com/reel/DMc3cmsvTW4/?hl=id,Surprise," produk dengan kandungan vitamin B6 terkenal dari Australia lagi digugat serius lho Eits, tapi tenang dulu Sobat sehat? Udah tahu belum? Salah satu brand suplement di Australia sedang diinvestigasi karena diduga salah satu kandungannya bikin konsumennya kracunan dan mengalami masalah kesehatan serius Lho, kok bisa? Hal ini disebabkan ternyata dosis vitamin B6 di produk tersebut berlebihan dan melebihi batas aman Batas aman untuk dikonsumsi per hari adalah 1,8 mg berdasarkan angka kecukupan Gizi atau AKG yang dikeluarkan oleh Kementerian Kesehatan RI padahal, vitamin B6 punya manfaat penting untuk menjaga kesehatan otak dan sistem saraf lho Jadi, ingat jangan berlebihan konsumsinya ya karena jika berlebih konsumsinya dalam jangka waktu lama dapat menyebabkan kerusakan saraf yang dikenal sebagai neuropati biasanya ditandai dengan rasa sakit, mati rasa dan kesemutan pada tangan dan kaki hingga masalah kesehatan serius lainnya Jadi sebelum membeli yang paling penting pastikan produk yang kamu konsumsi legal dan terdaftar di BPOM ya"
658,https://www.instagram.com/reel/DMZ-uW6x9JA/?hl=id,Anger," Enak dan viral, donat artis ini lagi rame banget di review nih. Ada yang bilang lembut, ada juga yang bilang kaya odading. Daripada pusing mikirinnya, mending kita cari tahu aja yuk, berapa sih kalori donat? Satu donat kecil aja ternyata mengandung 60 kalori lho. Apalagi donat berukuran besar, kalorinya lebih tinggi sekitar 174 kalori. Itupun donat yang belum dikasih topping ya. Beda lagi, kalau donatnya udah dikasih meses atau gula halus, total kalorinya bisa mencapai 80 kalori donat kecil dan 194 kalori donat besar nih. Karena donat terbuat dari tepung dan digoreng pakai minyak, jadinya bikin tinggi lemak jenuh dan gula darah naik. Akibatnya bikin cepat lapar dan bebe naik deh. Nah makanya, sobat sehat makan donat secukupnya aja ya. Jangan lupa diikuti olahraga biar enggak obesitas. Jadi ada yang udah beli donat viral ini? Bagi review-nya di komentar ya."
659,https://www.instagram.com/reel/DMPBRIWRtnB/?hl=id,Neutral," Banyak yang bilang kalau gak mual berarti gak hamil. Bener gak sih? Awas, ternyata cuma mitos belakang loh mums. Emang sih, sekitar 70-80% ibu mengalami morning sickness pada awal kehamilan. Namun, gak mual sama sekali bukan berarti gak hamil ya mums? Hamil tanpa mual itu normal loh. Perlu mums ketahui perubahan kadar hormon HCG, yaitu hormon yang memicu mual bisa berbeda-beda pada setiap kehamilan. Berdasarkan studi kesehatan, kadar HCG yang lebih tinggi umumnya ditemukan pada ibu hamil yang mengalami mual dan muntah lebih parah. Dan sebaliknya, ibu hamil yang gak mengalami mual dan muntah justru cenderung memiliki peningkatan kadar HCG yang lebih rendah. Selain dari mual, mums bisa kok melihat tanda kehamilan lain seperti telat haid, gampang lelah, sakit kepala, dan sering buang air kecil. Nah, kalau masih ragu kenapa bisa gak mual saat hamil, coba konsultasikan ke dokter aja ya mums. Yuk, klik follow dan save video ini biar mums gak ketinggalan informasi penting lainnya seputar kehamilan."
660,https://www.instagram.com/reel/DMH9MwAxw3Z/?hl=id,Trust," Tomat itu buah? S Tomat itu bukan sayur? NOO Nah, terus yang menurut apa dong? Yang bener, tomat itu termasuk buah dalam ilmu botania karena tomat berasal dari bunga pohon tomat yang memiliki biji di dalamnya Sama seperti semangka, ceri, timun, yang juga termasuk buah karena ada biji di dalamnya Eh, tapi tomat juga bisa dianggap sayur dalam dunia kuliner loh Karena tomat cenderung asam, mengandung banyak air, dan tidak semanis buah lainnya Makanya tomat sering dipadukan dengan bahan masakan Sama seperti buah lain yang dikategorikan sayur, ada labu atau timun Nah, jadi kesimpulannya secara ilmiah, tomat itu termasuk buah dan bukan sayur-sayuran ya? Walaupun tomat krisis identitas, justru buah ini bernutrisi banget loh Apalagi buat kulit dan imun tubuh Kalau menurut Sobat Sehat gimana?"
661,https://www.instagram.com/reel/DL33OMYzrca/?hl=id,Sadness," Tahu ke, mam? Anyak rentan mengonsumsi minuman tinggi gula saat beraktivitas biwa rumah lo. Biasanya, kebiasaan ini rentan terjadi saat anak sedang sekolah, les atau bermain. Padahal, konsumsi minuman tinggi gula bisa berdampak buruk bagi kesehatan anak. Lalu, gimana caranya memilih asupan minuman yang tepat untuk anak? Yuk, cek di sini untuk lebih lengkapnya."
662,https://www.instagram.com/reel/DL17jAux0-f/?hl=id,Fear," Pernah gak sih pas lagi ngucek pusar, eh ternyata bau banget, eh? Tenang, kamu gak sendiri kok, banyak orang ngalamin hal yang sama dan FY aja, pusar itu bisa jadi rumah bakteri lho. Pusar emang sering banget kita lupain pas lagi mandi nih, padahal pusar itu lipatan kulit yang gampang numpuk kotoran, minyak dan sel kulit mati. Kalau pusar kamu gatel, merah, atau keluar cairan bisa jadi infeksi jamur atau bakteri tuh, apalagi kalau kamu sering keringetan. Punya tindik di pusar, nah itu bisa jadi pintu masuk kuman kalau gak dirawat bersih. Ujung-ujungnya, ya bau deh. Makanya penting banget buat bersihin pusar, cukup seminggu satu hingga dua kali pakai cotton boot, tambah air hangat. Jangan dicolok terlalu dalam ya, nanti malah iritasi. Yuk, rawat pusar kamu, jangan sampai baunya jadi masalah ya. Terima kasih."
663,https://www.instagram.com/reel/DLzWy6nToxw/?hl=id,Surprise," Kamu bisa tahu kalau hamil cuma dari tanda-tanda ini. Tanpa tes spek, sebenarnya kehamilan bisa dikenali dari perubahan fisik lho. Pertama, dari yang paling umum, sering mual dan muntah di pagi hari. Karena faktanya hampir 50% wanita hamil mengalami ini lho. Kedua, payudara terasa lebih kencang dan nyeri. Kadang, warna puting berubah jadi lebih gelap dan menonjol. Ketiga, perut kembung. Seringkali disalahhartikan asal melambung naik nih. Padahal bukan lho. Ini terjadi karena ada peningkatan hormon progesteron saat hamil ya. Terakhir, kram perut. Yang berbeda dengan gejala menstruasi, biasanya cuma di satu sisi dan sebentar aja. Nah, kalau kamu sudah merasakan tanda-tanda tadi, yuk segera periksa diri ke dokter ya. Klik follow dan save videonya biar gak ketinggalan dapetin informasi menarik lainnya ya Sobat Sehat."
664,https://www.instagram.com/reel/DLytlpgzeLF/?hl=id,Sadness," Mom & Dad, Sudahkah Anda cek kandungan nutrisi dalam minuman sipicil? Hati-hati ya, karena masih banyak orang tua yang memberikan asup panting gula buat anak loh. Pada dasarnya, anak-anak memang memiliki ketertarikan alami terhadap makanan ataupun minuman manis. Hal ini rentan membentuk kebiasaan anak mengonsumsi minuman manis terutama saat beraktivitas di luar rumah, seperti sekolah, les, atau bermain. Asupan minuman manis anak harus diperhatikan, karena jika tidak dikontrol, kandungan gula berlebih berdampak muruk bagi kesehatan si kecil. Sebaiknya berikan tambahan nutrisi yang lebih sehat untuk dua hati ya. Pastikan minuman yang dikonsumsi tidak mengandung gula tambahan dan dilengkapi nutrisi seperti DHA, vitamin, dan kalsium. Nutrisi seperti DHA akan mendukung akal cerdas dan daya ingat anak, sementara, vitamin dan kalsium dapat menjaga daya tahan tubuh serta kepadatan tulang. Nah, selain tinggi nutrisi, mam juga bisa memberikan asupan tambahan nutrisi praktis dan tetap lezat yang bisa dibawa anak saat beraktivitas di luar rumah. Tenang, mam bisa kok memilih susu UHT yang memang diformulasikan khusus untuk anak usia 1 tahun ke atas dengan tatus gizi baik. Pilih susu UHT tanpa tambahan suku rosak, serta mengandung nutrisi seperti DHA, vitamin, dan mineral. Dengan memprioritaskan asupan tambahan nutrisi yang sehat, ini akan mendukung tumbuh kembang anak agar ia tetap aktif dan kreatif. Jadi, sudahkah mam dan ayah memilih minuman yang tepat untuk si kecil?"
665,https://www.instagram.com/reel/DK9T1pDPsuF/?hl=id,Anger," Telah meninggal dunia, musisi hebat Indonesia, Gusti Irawan Wibowo pada minggu 15 Juni 2025 di usianya yang 25 tahun. Beliau ditemukan meninggal di kamar mandi yang diduga karena hipertensi hingga serangan jantung. Hipertensi memang sebagai salah satu faktor penyebab penyakit jantung koronir yang disebabkan karena tekanan darah tinggi, membuat otot jantung menebal dan kaku, sehingga jantung kesulitan memompah darah. Penyakit ini juga bisa menyebabkan arteri yang mengelilingi jantung mengeras yang bisa memicu timbulnya serangan jantung. Kalau kamu mengalami sesak napas, nyari dada dan berkeringat walaupun tidak banyak beraktivitas, hati-hati gejala tersebut bisa menjadi tanda kamu kena serangan jantung. Gak mau terjadi kan kamu bisa mencegahnya dengan mengurangi garam, pola makan sehat, tidak merokok, dan rutin olahraga. Sekali lagi turut berduka cita atas meninggalnya musisi. Gusti Wil?"
666,https://www.instagram.com/reel/DKuDDEMxI3k/?hl=id,Surprise," Eh, yang dibelakang lu bau ketek. Itu yang dibelakang lu keteknya bau banget. Hah? Gua bau ketek. Gua bau ketek. Bau ketek. Hah?"
667,https://www.instagram.com/reel/DKg9XtsRygF/?hl=id,Surprise," Viral! Sepasang remaja di lombok menikah di usianya yang 15 dan 17 tahun, tentu aja banyak warganet yang mempertanyakan apakah boleh menikah di bawah umur Seharusnya belum boleh ya karena menurut undang-undang perkahwinan Indonesia minimal usia menikah di atas 19 tahun bagi laki-laki dan 16 tahun bagi perempuan Bukan itu aja Pernikahan di bawah umur sangat berisiko bagi kesehatan mental kedua pasangan dikarenakan belum siap menghadapi masalah ekonomi dan lainnya Dan akibatnya, timbul stress, depresi, hingga kekerasan rumah tangga yang lebih rentan terjadi pada wanita muda lho Apalagi jika pasangan wanita hamil di usianya yang masih muda juga bisa berisiko tekanan darah tinggi, anemia, bayi prematur, hingga meninggal dunia Jadi, nikah itu butuh kesiapan Bukan cuma cinta ya, jangan buru-buru kalau belum siap mental, fisik dan finansial Menurut Sobat Sehat gimana?"
668,https://www.instagram.com/reel/DKUTIIdRszz/?hl=id,Surprise," Kamu pernah cium bau mulut orang sampai pengen pingsan? Bisa jadi karena karang giginya sudah terlalu menumpuk loh. Karena karang gigi itu berasal dari sisa makanan dan bakteri yang menempel di gigi? Lama-lama mengeras karena gak dibersihin? Sering minum kopi, merokok atau males sikat gigi? Hati-hati, kamu lebih rentan kena karang gigi yang bisa bikin bau mulut berlebihan, gigi ngilu, iritasigusi bahkan gigi copot nih. Walaupun sudah rutin sikat gigi, bukan berarti karang gigi langsung hilang ya? Karena karang gigi cuma bisa dibersihkan melalui scaling oleh dokter gigi. Tapi kamu bisa mencegahnya dengan sikat gigi dua kali sehari. Pakai obat kumur, berhenti merokok dan gunakan benang gigi. Jadi, jangan spelekan karang gigi ya, karena gigi bersih, nafas segar, hidup pun tenang."
669,https://www.instagram.com/reel/DJ3-adDTEyM/?hl=id,Fear," Kabar duka datang dari suami jurnalis Najwa Shihab Ibrahim Asegaf yang baru saja meninggal dunia akibat struk yang menyebabkan pendarahan di otak. Pendarahan otak bisa terjadi karena pembuluh darah di otak pecah, apalagi jika tidak segera diatasi, akan membuat kondisi lebih parah. Darah yang keluar ini bisa mengiritasi jaringan otak, menyebabkan pembangkakan dan juga bisa menggumpal, menekan jaringan otak serta mengganggu aliran darah, sehingga suplai oksigen terganggu. Sehingga kondisi tersebut bisa menyebabkan sel-sel otak bisa rusak bahkan mati. Gejala umum pendarahan otak diantaranya, sakit kepala hebat mendadak, lemah pada salah satu sisi tubuh, kesulitan bicara, melihat, menelan, linglung, mengantuk hingga kehilangan kesadaran. Ingat, semua gejala ini adalah kondisi darurat medis yang perlu ditangani secepat mungkin, jadi jangan sampai terlambat ya sobat sehat. Semoga Almarhum mendapat tempat terbaik di sisinya, dan semoga kita semua bisa lebih huas pada terhadap gejala struk dan pendarahan otak. Terima kasih sudah menonton."
670,https://www.instagram.com/reel/DJWSQBhxALE/?hl=id,Surprise," Yang harus hari ini dikejar, yang KB harus laki-laki. Lagi pro-kontra banget nih, KB vasektomi yang sebenarnya efektif gak sih bagi pria? Jawabannya 99% efektif dan permanen, karena vasektomi ini dilakukan dengan cara memotong saluran berbentuk tabung, kecil di dalam scrotum yang mengantarkan sperma supaya bisa keluar melalui penis. Biasanya sekitar 8-16 minggu, dokter akan memastikan tidak ada sperma yang tersisa di dalam penis. Kalau tiba-tiba ada pendarahan di scrotum, air mani, sakit dan gak nyaman di area genital itu, wajar kok, jadi gak usah takut. Ingat, jika keluhan tersebut tidak membaik, langsung cek ke dokter dan jangan langsung berhubungan seksual ya. Tunggu seminggu dulu. Nah, kalau sobat saya setuju KB, vasektomi gak nih?"
671,https://www.instagram.com/reel/DJEQxnoPEJK/?hl=id,Surprise," Hati-hati! Genzid bisa terkena kanker lho. Kok bisa? Ya bisa. Jenis kankernya disebut kanker kolorektal. Merupakan kanker yang berasal dari usus besar, kemudian bisa menyebar ke dalam rektung dan sebaliknya. Bukan hanya golongan usia tua, jenis kanker ini bisa menyerang usia muda juga nih. Mayoritas penyebabnya pun karena gaya hidup tidak sehat, kurang aktivitas fisik dan pola makan tidak seimbang. Gejala kanker ini ditandai dengan perubahan pola buang air besar, darah dalam fesis, berat badan turun dan perut begah, serta nyeri. Masih muda nggak mau terkena kanker kan? Makanya yuk ubah pola makan dan hidup kamu lebih sehat ya."
672,https://www.instagram.com/reel/DI_U3jSzixs/?hl=id,Surprise," Terus yang paling nyakitin hati saya itu, dia sampai nyeterungin alat vital saya. Sampai itu saya jatuh. Nggak, udah lemes banget. Saya bilang saya sakit. Heboh kasus perbudakan terjadi pada para mantan pemain sirkus di salah satu kebun binatang. Menurut pernyataan para pemain, mereka sejak kecil sudah dijadikan pemain sirkus yang ternyata mengalami kekerasan hingga pelecehan. Akibatnya, mereka mengalami trauma masa kecil yang cukup menimbulkan efek jangka panjang hingga dewasa loh. Bukan hanya fisik, efeknya pun bisa mempengaruhi kesehatan mental seseorang sampai dewasa seperti rasa takut berlebihan, depresi, anti-sosial, tidak percaya diri, hingga self-harm. Jika kamu atau orang sekitar mengalami trauma masa kecil, yuk beri dukungan dengan bercerita agar korban mengungkapkan kesedihannya. Namun, jika kondisi sangat serius, bisa konsultasi ke psikolog atau psikateri asobat sehat."
673,https://www.instagram.com/reel/DItFdaJz6m9/?hl=id,Proud," Apa, nungguin kagusnya, kena kepala, terus kesakitan dan lemah? Nggak mungkinlah, pasti sistem tubuh imun wanita terbukti lebih kuat dibanding pria. Menurut peneliti yang juga, hormon ekstrogen di tubuh wanita bikin respon imun lebih aktif lho. Makanya nggak heran deh, kalau wanita lagi sakit itu, lebih cepat sembuhnya. Nah, selain itu juga, kromosom X yang lebih banyak pada tubuh wanita membuat sistem imun tubuh lebih kuat. Nah, makanya jangan nge-remehin wanita ya. Kita mah, kalau sakit masih tetap nantor, tetap masak, tetap dandan, dan tetap kuat. Arti ini bukan cuma kuat di hati, tapi juga kuat di imun. Selamat hari katini untuk wanita di Indonesia!"
674,https://www.instagram.com/reel/DITVpnbTrvK/?hl=id,Proud," Indonesia kembali kehilangan salah satu legendaris penyanyi yaitu Eyang Titik Puspa. Menurut informasi dari keluarga, Eyang Titik Puspa sempat direwat intensif setelah menjalani operasi pendarahan otak dari dua minggu yang lalu. Pendarahan otak termasuk salah satu jenis stroke yang terjadi karena pembuluh arteri pada otak pecah. Kondisi ini merupakan keadaan medis cukup darurat karena bisa membuat sel di otak tidak mendapat oksigen yang mengakibatkan sel mati. Penyebabnya bisa dikarenakan cedera kepala, tekanan darah tinggi dan lainnya yang menimbulkan, gejala sulit bergerak, sulit berbicara hingga gangguan penglihatan. Jika kamu melihat atau mengalami gejala tadi, segera ke dokter spesialis, neurologia. Sekali lagi, selamat jalan, Eyang Titik Puspa."
675,https://www.instagram.com/reel/DIJCesyRjMz/?hl=id,Proud," Kembali terjadi, sasa orang mengidap rabies yang membuat dirinya takut sama air Kenapa bisa gitu ya? Gigitan rabies pada tubuh manusia emang sangat mematikan loh Apalagi efeknya langsung menuju sarap otak dan menyebar ke seluruh tubuh Akibatnya membuat sasa orang mengalami hydropobia atau rasa takut pada air Hydropobia ini terjadi karena infeksi rabies yang sudah memasuki tahap eksitasi Sehingga timbul kejang dan sakit tibadian tenggorokan Karena jenis phobia ini membuat pengidapnya tidak meminum Maka rentan terjadinya dehit resi parah hingga meninggal dunia loh Ngeri banget kan? Nah makanya jika kamu dikikit oleh hewan yang mengidap rabies, segera ke dokter ya sebelum terlambat"
676,https://www.instagram.com/reel/DH-GDEuTDrH/?hl=id,Surprise," Cacar air dan cacar api sama-sama disebabkan oleh infeksi virus herpes, yaitu varicella zoster. Saat pertama kali Anda terinfeksi virus varicella zoster, Anda akan mengalami cacar air. Sementara itu, bila Anda terjangkit virus ini aktif kembali untuk yang kedua kali atau lebih, maka Anda akan mengalami cacar api. Orang yang terkena cacar api biasanya mengalami satu atau lebih dari kejala berikut. Kulit melepuh berisi cairan, rasa sakit seperti terbakar dan menusuk, rasa kesemutan, gatal atau mati rasa pada kulit, menggigil, demam, sakit kepala atau sakit perut. Terdapat 3 faktor resiko untuk mengalami cacar api, yaitu usia di atas 50 tahun, sistem imun yang melemah, dan memiliki kondisi medis yang menurunkan sistem imun. Herpes zoster atau cacar api juga berisiko menyebabkan komplikasi serius, seperti nyerisaraf jangka panjang dan kehilangan penglihatan. Pasien diabetes memiliki risiko 20% lebih besar mengalami cacar api. Oleh karena itu, cegah risiko cacar api dengan menjaga imun tubuh dengan mengurangi stres, mengkonsumsi makanan bergizi, menjaga pola hidup sehat, dan melakukan vaksinasi. Segera berkonsultasi dengan tenaga kesehatan profesional untuk mengetahui penanganan cacar api yang tepat."
677,https://www.instagram.com/reel/DHqFhQ9vp-O/?hl=id,Surprise," Buka puasa, pakai gorengan. Siap-siap, jadi masalah. Iya, masalah bagi kesehatan tubuh kamu. Apalagi saat berbuka puasa pasti suka hilaf deh makan gorengan yang banyak. Tanpa tahu bahwa makin banyak gorengan yang kamu makan, lambung akan bekerja sangat keras untuk mencernanya lho. Selain itu, juga bikin tenggorokan kering, muwal, diare, batuk-batuk hingga perut kembung. Nah, makanya biar kesehatanmu tetap terjaga selama puasa, konsumsi gorengannya lebih dibatasi lagi ya. Dan lebih baik kamu masak sendiri dengan mengatur takaran minyaknya dan jangan digoreng berkali-kali ya sobat sehat."
678,https://www.instagram.com/reel/DHVANHRzBpb/?hl=id,Surprise," Pestah manis, es buah, es sirup, emang sige dan manis ya. Apalagi, diminum saat buka puasa. Aits aits, jangan hilaf ya! Karena selama berpuasa, kadar gula pada tubuh akan menurun. Nah, jika saat berbuka kamu selalu konsumsi minuman manis dalam jungla banyak, maka kadar gula akan naik secara drastis. Akibatnya timbul penyakit, salah. Satunya gagal jinjal dengan gejala. Bengkat di kaki, tangan, dan wajah. Sesak nafas, lelah dan lemas terus-menerus. Jika dibiarkan terlalu lama, kondisi jinjal akan semakin memburuk dan kamu harus melakukan cuci darah. Gak mau terjadikan? Makanya selama berpuasa, lebih. Baik minum air putih aja atau ganti dengan buah-buahan ya sobat sehat."
679,https://www.instagram.com/reel/DG4y1j8RlwX/?hl=id,Surprise," Makan mie saat sahur emang instan, tapi jangan sering-seringnya. Karena mie instan terbuat dari tepung yang mudah dicerna tubuh. Sehingga dalam waktu singkat akan membuat kamu cepat lapar. Kandungan pengawet dalam mie instan juga kurang baik nih untuk kesehatan. Makanya nggak heran deh kalau kamu makan mie instan saat sahur pasti akan cepat lapar di siang hari. Makan mie instan bolah aja, asal harus diimbangi sayuran dan proteinnya supaya tubuh kamu tetap fit selama menjalani puasa. Nah, kalau sobat sehat seberapa sering nih makan mie instan saat sahur?"
680,https://www.instagram.com/reel/DGziblxTo_v/?hl=id,Proud," Taukah kamu, virus yang menyebabkan cacar air juga bisa menyebabkan cacar api? Meski disebabkan oleh virus yang sama, dua kondisi ini sangat berbeda. Lantas, dimana letak perbedaannya? Cacar air dan cacar api sama-sama disebabkan oleh infeksi virus herpes, yaitu parisella zoster, yang membedakan kedua penyakit ini adalah waktu terjangkit dan tingkat keparahannya. Saat pertama kali anda terinfeksi virus parisella zoster, anda akan mengalami cacar air. Sementara itu, bila anda terjangkit virus ini aktif kembali untuk yang kedua kali atau lebih, maka anda akan mengalami cacar api. Setelah terinfeksi virus parisella zoster untuk yang pertama kali, virus di dalam tubuh tidak hilang, melainkan tidak aktif, dan bersembunyi di bagian cel-cel sarap. Virus ini sewaktu-waktu bisa kembali aktif dan menyebabkan cacar api. Hal-hal yang menyebabkan virus ini kembali aktif di dalam tubuh belum diketahui secara pasti, tetapi berdasarkan CDC terdapat 3 faktor resiko untuk mengalami cacar api, yaitu usia di atas 50 tahun, sistem imun yang melemah, dan memiliki kondisi medis yang menurunkan sistem imun. Penularan virus parisella zoster sangat cepat untuk penyakit cacar air, bisa melalui udara atau drop-out orang yang terinfeksi saat bersin atau batuk. Berbeda dengan cacar air, cacar api jarang sekali menuar melalui udara. Namun, jika ruam cacar api sudah dalam tahap lepuhan, pastikan ruam tetap tertutup dan menjaga kontak langsung dengan individu yang belum pernah memiliki riwaya cacar air atau paksin cacar air. Pada orang yang belum pernah terinfeksi cacar air, saat tertular, ia tidak mengalami cacar api, melainkan cacar air. Cacar air dan cacar api memiliki ciri khas ruam dan lenting di bagian tubuh yang bisa didedakan. Seperti pada cacar air, ruam lenting terasa gatal, timbul di salah satu bagian tubuh, kemudian menyebar ke seluruh tubuh dalam 3-4 hari. Kemudian, waktu penyembuhannya dalam satu minggu ditandai dengan ruam lenting yang mengering, membentuk kropeng, dan akan melupas dengan sendirinya. Sementara itu, pada cacar api, ruam lenting muncul di salah satu sisi tubuh dengan kumpulan bintik-bintik yang lebih memusat di satu area. Rasa yang ditimbulkan bukan hanya gatal, tetapi juga perih yang menusuk. Penyembuhan memerlukan waktu 3-5 minggu hingga ruam lenting mengering dan hilang. Selain itu, cacar api juga masih mungkin untuk menyebabkan komplikasi. Lebih dari 10% orang dengan cacar api mengalami komplikasi gangguan nyeri pada sistem sarap atau pos herpetik neuralgia yang dapat terjadi hingga bertahun-tahun. Cacar api juga bisa menyebabkan komplikasi lain, seperti infeksi bakteri pada kulit dan infeksi mata yang dapat mengganggu penglihatan. Bijalah cacar api dapat diobati, tetapi tidak ada obat untuk cacar api. Maka, saat cacar api menyerang, aktivitas sehari-hari dapat menjadi sangat terganggu. Bagi Anda yang memiliki faktor resikonya, konsultasikan ke dokter untuk melakukan kencegahan yang tepat dan sesuai dengan kondisi Anda. Terima kasih."
